City,Location,Price,Area,BHK,Gymnasium,SwimmingPool,ClubHouse,24X7Security,PowerBackup,CarParking
Bangalore,Horamavu,4371000,930,1,1,1,1,1,1,0
Bangalore,Horamavu,4371000,930,1,1,1,1,1,1,0
Bangalore,Horamavu,4888000,1040,1,1,1,1,1,1,0
Bangalore,Horamavu,4582000,975,2,1,1,1,1,1,0
Bangalore,Horamavu,4831000,1028,2,1,1,1,1,1,0
Bangalore,Horamavu,4845000,1031,2,1,1,1,1,1,0
Bangalore,Horamavu,4855000,1033,2,1,1,1,1,1,0
Bangalore,Horamavu,5200000,1407,1,1,0,1,1,1,1
Bangalore,Ramamurthy Nagar,4163000,905,1,1,1,1,1,1,1
Bangalore,ITPL,4950000,1107,1,1,1,1,1,1,1
Bangalore,Ramamurthy Nagar,4738000,1030,1,1,0,1,1,1,1
Bangalore,Jakkur,6655000,1151,2,1,1,1,1,1,1
Bangalore,Jakkur,7476000,1295,2,1,1,1,1,1,1
Bangalore,Jakkur,9762000,1696,3,1,1,1,1,1,1
Bangalore,Jakkur,9785000,1700,3,1,1,1,1,1,1
Bangalore,RMV,17900000,2700,3,1,1,1,1,1,1
Bangalore,Sahakar Nagar,16000000,1900,3,1,1,1,1,1,1
Bangalore,Hebbal,16500000,2000,3,1,1,1,1,1,1
Bangalore,Hebbal,28000000,2700,2,1,1,0,0,1,1
Bangalore,Sanjaynagar,18500000,2200,3,1,1,1,1,1,1
Bangalore,Narayanapura on Hennur Main Road,5301000,1178,2,1,0,1,1,1,0
Bangalore,Jalahalli,8900000,1500,3,1,1,0,0,1,0
Bangalore,Doddanekundi,6061000,1350,2,0,0,0,0,1,0
Bangalore,Doddanekundi,7408000,1650,3,0,0,0,0,1,0
Bangalore,Doddanekundi,6083000,1355,3,0,0,0,0,1,0
Bangalore,Doddanekundi,5949000,1325,2,0,0,0,0,1,0
Bangalore,Doddanekundi,5657000,1260,2,0,0,0,0,1,0
Bangalore,Doddanekundi,5500000,1225,2,0,0,0,0,1,0
Bangalore,Doddanekundi,5837000,1300,2,0,0,0,0,1,0
Bangalore,Kumbalgodu,5848000,1082,3,1,1,1,1,1,1
Bangalore,Kumbalgodu,5089000,883,2,1,1,1,1,1,1
Bangalore,Kumbalgodu,4789000,800,2,1,1,1,1,1,1
Bangalore,JP Nagar Phase 4,50100000,4622,4,1,1,1,0,1,1
Bangalore,Begur,4600000,1097,2,1,0,1,0,1,0
Bangalore,Begur,4500000,1076,2,1,1,1,0,1,0
Bangalore,Begur,5150000,1235,2,1,1,1,0,1,0
Bangalore,Nelamangala,6233000,1163,2,1,1,1,0,1,0
Bangalore,Yelahanka,10100000,1560,3,1,1,1,0,1,1
Bangalore,Krishnarajapura,3500000,538,1,0,0,0,0,1,0
Bangalore,Krishnarajapura,11600000,1873,3,1,1,1,0,1,0
Bangalore,Begur,9335000,1476,3,1,1,1,1,1,1
Bangalore,Begur,8001000,1265,3,1,1,1,1,1,1
Bangalore,Begur,9658000,1527,3,1,1,1,1,1,1
Bangalore,Krishnarajapura,3500000,538,1,0,0,0,0,1,0
Bangalore,Junnasandra,11600000,1891,3,1,1,1,1,1,0
Bangalore,Junnasandra,11399999,1877,3,1,1,1,1,1,0
Bangalore,Junnasandra,11000000,1845,3,1,1,1,1,1,0
Bangalore,Junnasandra,11500000,1888,3,1,1,1,1,1,0
Bangalore,Junnasandra,11700000,1892,3,1,1,1,1,1,0
Bangalore,Junnasandra,10800000,1798,3,1,1,1,1,1,0
Bangalore,Junnasandra,11200000,1862,3,1,1,1,1,1,0
Bangalore,Jalahalli,5900000,1216,2,1,0,0,0,1,0
Bangalore,Jalahalli,8500000,1340,3,1,1,0,0,1,0
Bangalore,Whitefield,23600000,3628,4,1,1,1,0,1,0
Bangalore,Devanahalli,3800000,1000,2,1,1,1,1,1,1
Bangalore,Begur,4500000,1076,2,1,0,1,0,1,0
Bangalore,Begur,4600000,1097,2,1,1,1,0,1,0
Bangalore,Begur,4550000,1076,2,1,0,1,0,1,0
Bangalore,Begur,5150000,1235,2,1,1,1,0,1,1
Bangalore,Begur,4700000,1124,1,1,1,1,0,1,1
Bangalore,Begur,4560000,1076,2,1,1,1,0,1,1
Bangalore,Begur,4635000,1097,2,1,1,1,0,1,1
Bangalore,Yelahanka,10600000,1635,3,1,1,1,0,1,1
Bangalore,JP Nagar Phase 4,46500000,4332,4,1,1,1,0,1,1
Bangalore,Narayanapura on Hennur Main Road,5670000,1260,2,1,1,0,1,1,0
Bangalore,Jalahalli,6000000,1272,2,1,0,0,0,1,0
Bangalore,Bellandur,30500000,3596,4,1,1,1,1,1,1
Bangalore,Bellandur,36000000,4239,5,1,1,1,1,1,1
Bangalore,Bellandur,22599999,2666,3,1,1,1,1,1,1
Bangalore,Muneshwara Nagar,8365000,1195,3,1,1,1,0,1,0
Bangalore,Muneshwara Nagar,7831999,1205,3,1,1,1,0,1,0
Bangalore,Muneshwara Nagar,9174000,1044,3,1,1,0,0,1,0
Bangalore,Muneshwara Nagar,8662000,1230,3,1,1,1,0,1,0
Bangalore,Muneshwara Nagar,9100000,1300,3,1,1,1,0,1,0
Bangalore,Muneshwara Nagar,7831999,1205,3,1,1,1,0,1,0
Bangalore,Muneshwara Nagar,8874000,1305,3,1,1,0,0,1,0
Bangalore,Muneshwara Nagar,8492000,1205,3,1,1,1,0,1,0
Bangalore,Muneshwara Nagar,7767000,1195,3,1,1,1,0,1,0
Bangalore,Narayanapura on Hennur Main Road,7000000,1375,3,1,1,0,0,1,1
Bangalore,BTM Layout,14700000,1545,3,1,1,1,1,1,1
Bangalore,Muneshwara Nagar,8435000,1205,3,1,1,1,0,1,0
Bangalore,RR Nagar,10800000,1901,3,1,1,1,0,1,1
Bangalore,RR Nagar,10800000,1901,3,1,1,1,0,1,1
Bangalore,RR Nagar,7900000,1337,3,1,1,1,0,1,1
Bangalore,RR Nagar,7900000,1337,3,1,1,1,0,1,1
Bangalore,Kumaraswamy Layout,13799999,1978,3,1,1,1,0,1,1
Bangalore,Jalahalli,9436000,1505,3,1,1,0,0,1,0
Bangalore,Electronic City Phase 2,8700000,1535,3,1,1,1,1,1,1
Bangalore,Electronic City Phase 2,6400000,1110,2,1,1,1,1,1,1
Bangalore,JP Nagar Phase 7,9200000,1455,3,1,1,1,0,1,0
Bangalore,JP Nagar Phase 8,7000000,1105,2,1,1,1,1,1,1
Bangalore,Kannur on Thanisandra Main Road,8200000,1271,3,1,1,1,1,1,1
Bangalore,Kannur on Thanisandra Main Road,6300000,1078,2,1,1,1,1,1,1
Bangalore,Bellandur,27799999,3273,3,1,1,1,1,1,1
Bangalore,Bellandur,22900000,2697,3,1,1,1,1,1,1
Bangalore,Bellandur,45000000,5300,5,1,1,1,1,1,1
Bangalore,Bellandur,30800000,3633,4,1,1,1,1,1,1
Bangalore,Bellandur,45700000,5384,5,1,1,1,1,1,1
Bangalore,Bellandur,36400000,4289,5,1,1,1,1,1,1
Bangalore,Richmond Town,113400000,4977,4,1,1,1,1,1,1
Bangalore,Yelahanka,10600000,1635,3,1,1,1,0,1,1
Bangalore,Yelahanka,9200000,1475,3,1,1,1,0,1,1
Bangalore,Jalahalli,8700000,1360,3,1,1,0,0,1,0
Bangalore,Jalahalli,8570000,1405,3,1,1,0,0,1,0
Bangalore,RR Nagar,8025000,1408,3,1,1,1,0,1,1
Bangalore,Begur,4300000,1076,2,1,0,1,0,1,0
Bangalore,Ramamurthy Nagar,11399999,1841,3,1,1,1,1,1,1
Bangalore,Jalahalli,6300000,1183,2,0,0,0,0,1,0
Bangalore,Yelahanka,10300000,1620,3,1,1,1,0,1,1
Bangalore,Ramamurthy Nagar,11500000,1869,3,1,1,1,1,1,1
Bangalore,Jalahalli,8700000,1360,3,1,1,0,0,1,0
Bangalore,Hosa Road,10100000,1470,3,1,1,1,1,0,1
Bangalore,Hosa Road,10800000,1575,3,1,1,1,1,0,1
Bangalore,Hosa Road,9446000,1360,2,1,1,1,1,0,1
Bangalore,Hosa Road,11700000,1715,3,1,1,1,1,0,1
Bangalore,Hosa Road,8306999,1184,2,1,1,1,1,0,1
Bangalore,Hosa Road,4883000,655,1,1,1,1,1,0,1
Bangalore,Hosa Road,11500000,1680,3,1,1,1,1,0,1
Bangalore,Hosa Road,8378000,1195,2,1,1,1,1,0,1
Bangalore,Hosa Road,5951000,820,1,1,1,1,1,0,1
Bangalore,Varthur,6884999,1215,2,9,9,9,9,9,9
Bangalore,Electronic City Phase 2,7959999,1290,2,9,9,9,9,9,9
Bangalore,Electronic City Phase 2,7975000,1505,3,9,9,9,9,9,9
Bangalore,Electronic City Phase 2,7625000,1535,3,9,9,9,9,9,9
Bangalore,Electronic City Phase 2,5760000,1465,3,9,9,9,9,9,9
Bangalore,Electronic City Phase 2,6884999,1075,2,9,9,9,9,9,9
Bangalore,Electronic City Phase 2,6331000,1290,3,9,9,9,9,9,9
Bangalore,Electronic City Phase 2,15700000,1045,2,9,9,9,9,9,9
Bangalore,Narayanapura on Hennur Main Road,14500000,1846,3,9,9,9,9,9,9
Bangalore,Narayanapura on Hennur Main Road,13700000,1630,3,9,9,9,9,9,9
Bangalore,Narayanapura on Hennur Main Road,10800000,1482,3,9,9,9,9,9,9
Bangalore,Narayanapura on Hennur Main Road,10500000,1232,2,9,9,9,9,9,9
Bangalore,Bileshivale,8200000,2305,3,9,9,9,9,9,9
Bangalore,Brookefield,7800000,1047,2,9,9,9,9,9,9
Bangalore,Brookefield,9990000,1047,2,9,9,9,9,9,9
Bangalore,Brookefield,12400000,1397,3,9,9,9,9,9,9
Bangalore,Brookefield,20000000,1724,3,9,9,9,9,9,9
Bangalore,Nagawara,5100000,2278,3,9,9,9,9,9,9
Bangalore,Electronic City Phase 1,6400000,1145,2,9,9,9,9,9,9
Bangalore,JP Nagar Phase 9,5400000,1073,2,9,9,9,9,9,9
Bangalore,Budigere Cross,8900000,935,2,9,9,9,9,9,9
Bangalore,Jalahalli,8900000,1500,3,9,9,9,9,9,9
Bangalore,Jalahalli,23500000,1500,3,9,9,9,9,9,9
Bangalore,Whitefield,9200000,3613,4,9,9,9,9,9,9
Bangalore,Yelahanka,6600000,1475,3,9,9,9,9,9,9
Bangalore,Begur,4940000,1576,3,9,9,9,9,9,9
Bangalore,Begur,6600000,1235,2,9,9,9,9,9,9
Bangalore,Begur,4670000,1576,3,9,9,9,9,9,9
Bangalore,Singasandra,4340000,1184,2,9,9,9,9,9,9
Bangalore,Singasandra,6690000,1099,2,9,9,9,9,9,9
Bangalore,Begur,5690000,1610,3,9,9,9,9,9,9
Bangalore,Singasandra,6650000,1442,2,9,9,9,9,9,9
Bangalore,Begur,6650000,1610,3,9,9,9,9,9,9
Bangalore,Begur,7540000,1610,3,9,9,9,9,9,9
Bangalore,Banaswadi,9685000,1160,2,9,9,9,9,9,9
Bangalore,Banaswadi,7150000,1490,3,9,9,9,9,9,9
Bangalore,Banaswadi,5150000,1100,2,9,9,9,9,9,9
Bangalore,Begur,6555000,1235,2,9,9,9,9,9,9
Bangalore,Begur,7500000,1576,3,9,9,9,9,9,9
Bangalore,Harlur,9500000,1060,2,9,9,9,9,9,9
Bangalore,Harlur,9810000,1264,3,9,9,9,9,9,9
Bangalore,Begur,9640000,1759,3,9,9,9,9,9,9
Bangalore,Begur,9240000,1728,3,9,9,9,9,9,9
Bangalore,Begur,9140000,1653,3,9,9,9,9,9,9
Bangalore,Begur,9120000,1634,3,9,9,9,9,9,9
Bangalore,Begur,9020000,1631,3,9,9,9,9,9,9
Bangalore,Begur,8940000,1614,3,9,9,9,9,9,9
Bangalore,Begur,7950000,1598,3,9,9,9,9,9,9
Bangalore,Begur,7940000,1376,2,9,9,9,9,9,9
Bangalore,Begur,7930000,1375,2,9,9,9,9,9,9
Bangalore,Begur,7900000,1372,2,9,9,9,9,9,9
Bangalore,Begur,7850000,1368,2,9,9,9,9,9,9
Bangalore,Begur,7050000,1358,2,9,9,9,9,9,9
Bangalore,Begur,7180000,1210,2,9,9,9,9,9,9
Bangalore,Begur,7220000,1235,2,9,9,9,9,9,9
Bangalore,Begur,7140000,1241,2,9,9,9,9,9,9
Bangalore,Begur,3940000,1227,2,9,9,9,9,9,9
Bangalore,Begur,7900000,644,1,9,9,9,9,9,9
Bangalore,Begur,7100000,1368,2,9,9,9,9,9,9
Bangalore,Begur,6980000,1220,2,9,9,9,9,9,9
Bangalore,Begur,3940000,1197,2,9,9,9,9,9,9
Bangalore,Begur,12600000,644,1,9,9,9,9,9,9
Bangalore,Brookefield,7845999,1204,3,9,9,9,9,9,9
Bangalore,Brookefield,10300000,721,2,9,9,9,9,9,9
Bangalore,Brookefield,11900000,956,3,9,9,9,9,9,9
Bangalore,Junnasandra,9300000,2170,3,9,9,9,9,9,9
Bangalore,Junnasandra,7040000,1691,3,9,9,9,9,9,9
Bangalore,Budigere Cross,18100000,1225,2,9,9,9,9,9,9
Bangalore,HSR Layout,6169000,1253,3,9,9,9,9,9,9
Bangalore,HSR Layout,24900000,427,1,9,9,9,9,9,9
Bangalore,HSR Layout,12300000,1746,4,9,9,9,9,9,9
Bangalore,HSR Layout,20600000,810,2,9,9,9,9,9,9
Bangalore,HSR Layout,8025000,1433,3,9,9,9,9,9,9
Bangalore,RR Nagar,17300000,1408,2,9,9,9,9,9,9
Bangalore,Whitefield Hope Farm Junction,4671000,2494,4,9,9,9,9,9,9
Bangalore,Narayanapura on Hennur Main Road,8672000,1038,2,9,9,9,9,9,9
Bangalore,Harlur,5229000,910,2,9,9,9,9,9,9
Bangalore,Kasavanahalli,5780000,1162,2,9,9,9,9,9,9
Bangalore,Carmelaram,8545000,1144,2,9,9,9,9,9,9
Bangalore,Kasavanahalli,6381000,1899,3,9,9,9,9,9,9
Bangalore,Carmelaram,5364000,1271,2,9,9,9,9,9,9
Bangalore,Kasavanahalli,6201000,1192,2,9,9,9,9,9,9
Bangalore,Carmelaram,8716000,1233,2,9,9,9,9,9,9
Bangalore,Kasavanahalli,8100000,1937,3,9,9,9,9,9,9
Bangalore,Varthur,5970000,1675,3,9,9,9,9,9,9
Bangalore,Varthur,5964000,1205,2,9,9,9,9,9,9
Bangalore,Harlur,5503000,1269,2,9,9,9,9,9,9
Bangalore,Harlur,5625000,1171,2,9,9,9,9,9,9
Bangalore,Harlur,5329000,1197,2,9,9,9,9,9,9
Bangalore,Sarjapur Road Wipro To Railway Crossing,9267000,969,2,9,9,9,9,9,9
Bangalore,Sarjapur Road Wipro To Railway Crossing,8717000,1685,3,9,9,9,9,9,9
Bangalore,Sarjapur Road Wipro To Railway Crossing,8045999,1585,3,9,9,9,9,9,9
Bangalore,Sarjapur Road Wipro To Railway Crossing,6986000,1463,3,9,9,9,9,9,9
Bangalore,Carmelaram,6081000,1277,2,9,9,9,9,9,9
Bangalore,Carmelaram,7891000,1111,2,9,9,9,9,9,9
Bangalore,Carmelaram,6070000,1443,3,9,9,9,9,9,9
Bangalore,Carmelaram,5961000,1109,2,9,9,9,9,9,9
Bangalore,Carmelaram,8442000,1089,2,9,9,9,9,9,9
Bangalore,Carmelaram,9003000,1544,3,9,9,9,9,9,9
Bangalore,Carmelaram,5923000,1647,3,9,9,9,9,9,9
Bangalore,Carmelaram,6174000,1082,2,9,9,9,9,9,9
Bangalore,Carmelaram,5994000,1128,2,9,9,9,9,9,9
Bangalore,Carmelaram,8180000,1095,2,9,9,9,9,9,9
Bangalore,Carmelaram,7662000,1496,3,9,9,9,9,9,9
Bangalore,Carmelaram,5000000,1401,3,9,9,9,9,9,9
Bangalore,Harlur,5780000,486,1,9,9,9,9,9,9
Bangalore,Carmelaram,6201000,1144,2,9,9,9,9,9,9
Bangalore,Carmelaram,8441000,1233,2,9,9,9,9,9,9
Bangalore,Harlur,5143000,891,2,9,9,9,9,9,9
Bangalore,Kasavanahalli,12100000,1143,2,9,9,9,9,9,9
Bangalore,Harlur,8672000,1213,3,9,9,9,9,9,9
Bangalore,Kasavanahalli,8545000,1162,2,9,9,9,9,9,9
Bangalore,Kasavanahalli,8716000,1192,2,9,9,9,9,9,9
Bangalore,Varthur,6187000,1205,2,9,9,9,9,9,9
Bangalore,Varthur,6780000,1250,2,9,9,9,9,9,9
Bangalore,Varthur,8070000,1375,2,9,9,9,9,9,9
Bangalore,Varthur,8954000,1665,3,9,9,9,9,9,9
Bangalore,Varthur,8800000,1216,2,9,9,9,9,9,9
Bangalore,Varthur,15400000,1195,2,9,9,9,9,9,9
Bangalore,Varthur,11000000,2321,3,9,9,9,9,9,9
Bangalore,Varthur,7595999,1655,3,9,9,9,9,9,9
Bangalore,Varthur,7281000,1310,2,9,9,9,9,9,9
Bangalore,Varthur,7995999,1251,2,9,9,9,9,9,9
Bangalore,Varthur,10100000,1385,3,9,9,9,9,9,9
Bangalore,Hosa Road,7329000,1470,3,9,9,9,9,9,9
Bangalore,Varthur,10800000,1260,2,9,9,9,9,9,9
Bangalore,Hosa Road,4076000,1575,3,9,9,9,9,9,9
Bangalore,Varthur,9446000,651,1,9,9,9,9,9,9
Bangalore,Hosa Road,11700000,1360,2,9,9,9,9,9,9
Bangalore,Hosa Road,9118000,1715,3,9,9,9,9,9,9
Bangalore,Varthur,8306999,1595,3,9,9,9,9,9,9
Bangalore,Hosa Road,8958000,1184,2,9,9,9,9,9,9
Bangalore,Varthur,4883000,1565,3,9,9,9,9,9,9
Bangalore,Hosa Road,7703000,655,1,9,9,9,9,9,9
Bangalore,Varthur,11500000,1330,2,9,9,9,9,9,9
Bangalore,Hosa Road,8378000,1680,3,9,9,9,9,9,9
Bangalore,Hosa Road,5951000,1195,2,9,9,9,9,9,9
Bangalore,Hosa Road,8216000,820,1,9,9,9,9,9,9
Bangalore,Hosa Road,19500000,1170,2,9,9,9,9,9,9
Bangalore,Harlur,18500000,2597,4,9,9,9,9,9,9
Bangalore,Harlur,12500000,2569,4,9,9,9,9,9,9
Bangalore,Whitefield Hope Farm Junction,18000000,1775,3,9,9,9,9,9,9
Bangalore,Whitefield Hope Farm Junction,12200000,2591,4,9,9,9,9,9,9
Bangalore,Whitefield Hope Farm Junction,11700000,1730,3,9,9,9,9,9,9
Bangalore,Kannamangala,3915999,1597,3,9,9,9,9,9,9
Bangalore,Narayanaghatta,2691000,1310,3,9,9,9,9,9,9
Bangalore,Narayanaghatta,3946000,900,2,9,9,9,9,9,9
Bangalore,Narayanaghatta,3528000,1320,3,9,9,9,9,9,9
Bangalore,Narayanaghatta,3677000,1180,2,9,9,9,9,9,9
Bangalore,Narayanaghatta,3094000,1230,3,9,9,9,9,9,9
Bangalore,Narayanaghatta,3886999,1035,2,9,9,9,9,9,9
Bangalore,Narayanaghatta,4006000,1300,3,9,9,9,9,9,9
Bangalore,Narayanaghatta,3229000,1340,3,9,9,9,9,9,9
Bangalore,Narayanaghatta,3217000,1080,2,9,9,9,9,9,9
Bangalore,Gottigere,3217000,1154,2,9,9,9,9,9,9
Bangalore,Gottigere,5500000,1154,2,9,9,9,9,9,9
Bangalore,Anjanapura Township,5500000,692,3,9,9,9,9,9,9
Bangalore,Anjanapura Township,4600000,692,3,9,9,9,9,9,9
Bangalore,Subramanyapura,4000000,1389,3,9,9,9,9,9,9
Bangalore,Horamavu,4000000,1114,2,9,9,9,9,9,9
Bangalore,Yelahanka,2800000,1140,2,9,9,9,9,9,9
Bangalore,Hurulichikanahalli,38200000,1075,3,9,9,9,9,9,9
Bangalore,Hebbal,30299999,3800,4,9,9,9,9,9,9
Bangalore,Hebbal,7600000,3335,4,9,9,9,9,9,9
Bangalore,Marathahalli,7600000,1527,3,9,9,9,9,9,9
Bangalore,Marathahalli,9400000,1527,3,9,9,9,9,9,9
Bangalore,Ramamurthy Nagar,32599999,1485,2,9,9,9,9,9,9
Bangalore,Rajajinagar,32799999,2415,3,9,9,9,9,9,9
Bangalore,Rajajinagar,32200000,2436,3,9,9,9,9,9,9
Bangalore,Rajajinagar,48600000,2390,3,9,9,9,9,9,9
Bangalore,Rajajinagar,26400000,3600,4,9,9,9,9,9,9
Bangalore,Rajajinagar,49100000,1760,2,9,9,9,9,9,9
Bangalore,Rajajinagar,34800000,3643,4,9,9,9,9,9,9
Bangalore,Rajajinagar,33200000,2578,3,9,9,9,9,9,9
Bangalore,Rajajinagar,35100000,2461,3,9,9,9,9,9,9
Bangalore,Rajajinagar,13400000,2601,3,9,9,9,9,9,9
Bangalore,Begur,16900000,1510,3,9,9,9,9,9,9
Bangalore,Begur,3900000,1903,3,9,9,9,9,9,9
Bangalore,Attibele,2400000,1573,3,9,9,9,9,9,9
Bangalore,Attibele,3900000,994,2,9,9,9,9,9,9
Bangalore,Attibele,2900000,1573,3,9,9,9,9,9,9
Bangalore,Attibele,2400000,1174,2,9,9,9,9,9,9
Bangalore,Attibele,3700000,995,2,9,9,9,9,9,9
Bangalore,Attibele,3200000,1473,3,9,9,9,9,9,9
Bangalore,Attibele,5000000,1281,2,9,9,9,9,9,9
Bangalore,Electronic City Phase 2,6200000,1000,1,9,9,9,9,9,9
Bangalore,Electronic City Phase 2,4000000,1075,2,9,9,9,9,9,9
Bangalore,Attibele,3900000,1639,3,9,9,9,9,9,9
Bangalore,Attibele,2400000,1574,3,9,9,9,9,9,9
Bangalore,Attibele,4600000,994,2,9,9,9,9,9,9
Bangalore,Chikkalasandra,4600000,1075,2,9,9,9,9,9,9
Bangalore,Chikkalasandra,4000000,1075,2,9,9,9,9,9,9
Bangalore,Attibele,3800000,1640,3,9,9,9,9,9,9
Bangalore,Attibele,3600000,1529,3,9,9,9,9,9,9
Bangalore,Attibele,3400000,1473,3,9,9,9,9,9,9
Bangalore,Attibele,3200000,1371,3,9,9,9,9,9,9
Bangalore,Attibele,3200000,1281,2,9,9,9,9,9,9
Bangalore,Attibele,2400000,1281,2,9,9,9,9,9,9
Bangalore,Attibele,2900000,995,2,9,9,9,9,9,9
Bangalore,Attibele,2500000,994,2,9,9,9,9,9,9
Bangalore,Attibele,2500000,995,2,9,9,9,9,9,9
Bangalore,Attibele,6200000,994,2,9,9,9,9,9,9
Bangalore,Electronic City Phase 2,6200000,1075,2,9,9,9,9,9,9
Bangalore,Electronic City Phase 2,7400000,1075,2,9,9,9,9,9,9
Bangalore,Electronic City Phase 2,6100000,1290,3,9,9,9,9,9,9
Bangalore,Electronic City Phase 2,2400000,1045,2,9,9,9,9,9,9
Bangalore,Attibele,7500000,994,2,9,9,9,9,9,9
Bangalore,Electronic City Phase 2,4100000,1290,3,9,9,9,9,9,9
Bangalore,Attibele,3800000,1573,3,9,9,9,9,9,9
Bangalore,Attibele,2900000,1529,2,9,9,9,9,9,9
Bangalore,Attibele,3200000,995,2,9,9,9,9,9,9
Bangalore,Attibele,34500000,1281,2,9,9,9,9,9,9
Bangalore,Rajajinagar,32200000,2557,3,9,9,9,9,9,9
Bangalore,Rajajinagar,32200000,2391,3,9,9,9,9,9,9
Bangalore,Rajajinagar,32500000,2386,3,9,9,9,9,9,9
Bangalore,Rajajinagar,47600000,2409,3,9,9,9,9,9,9
Bangalore,Rajajinagar,31900000,3526,4,9,9,9,9,9,9
Bangalore,Rajajinagar,25700000,2367,3,9,9,9,9,9,9
Bangalore,Rajajinagar,46300000,1718,2,9,9,9,9,9,9
Bangalore,Rajajinagar,47600000,3436,4,9,9,9,9,9,9
Bangalore,Rajajinagar,16299999,3533,4,9,9,9,9,9,9
Bangalore,Begur,7972000,1906,3,9,9,9,9,9,9
Bangalore,Yelahanka,7145999,1362,2,9,9,9,9,9,9
Bangalore,Yelahanka,9899000,1273,2,9,9,9,9,9,9
Bangalore,Yelahanka,7320000,1705,3,9,9,9,9,9,9
Bangalore,Yelahanka,8954000,1304,2,9,9,9,9,9,9
Bangalore,Varthur,6998000,1655,3,9,9,9,9,9,9
Bangalore,Yelahanka,6695999,1505,3,9,9,9,9,9,9
Bangalore,Yelahanka,8737000,1440,3,9,9,9,9,9,9
Bangalore,Yelahanka,7816000,1879,3,9,9,9,9,9,9
Bangalore,Yelahanka,6742000,1681,3,9,9,9,9,9,9
Bangalore,Yelahanka,8760000,1450,3,9,9,9,9,9,9
Bangalore,Yelahanka,8002000,1884,3,9,9,9,9,9,9
Bangalore,Yelahanka,4000000,1721,3,9,9,9,9,9,9
Bangalore,Attibele,4600000,1529,3,9,9,9,9,9,9
Bangalore,Budigere Cross,4800000,465,1,9,9,9,9,9,9
Bangalore,Budigere Cross,7600000,488,1,9,9,9,9,9,9
Bangalore,Budigere Cross,2750000,815,2,9,9,9,9,9,9
Bangalore,Kengeri,12000000,850,2,9,9,9,9,9,9
Bangalore,Banashankari,2100000,2814,4,9,9,9,9,9,9
Bangalore,Devarachikkana Halli,23500000,1022,2,9,9,9,9,9,9
Bangalore,Banashankari,22500000,2560,3,9,9,9,9,9,9
Bangalore,Sampangiram Nagar,12500000,2000,3,9,9,9,9,9,9
Bangalore,Sampangiram Nagar,23500000,1100,2,9,9,9,9,9,9
Bangalore,Armane Nagar,5900000,1580,3,9,9,9,9,9,9
Bangalore,Dasarahalli on Tumkur Road,9960000,1086,1,9,9,9,9,9,9
Bangalore,Krishnarajapura,5900000,1629,2,9,9,9,9,9,9
Bangalore,Krishnarajapura,7792000,1629,2,9,9,9,9,9,9
Bangalore,Krishnarajapura,9960000,1314,1,9,9,9,9,9,9
Bangalore,Krishnarajapura,6586000,1314,1,9,9,9,9,9,9
Bangalore,Talaghattapura,11000000,1198,2,9,9,9,9,9,9
Bangalore,Basavanagudi,5900000,1500,3,9,9,9,9,9,9
Bangalore,Dasarahalli on Tumkur Road,5900000,1086,1,9,9,9,9,9,9
Bangalore,Dasarahalli on Tumkur Road,6200000,1086,1,9,9,9,9,9,9
Bangalore,Dasarahalli on Tumkur Road,23200000,1086,1,9,9,9,9,9,9
Bangalore,Yeshwantpur,58800000,1940,3,9,9,9,9,9,9
Bangalore,Yeshwantpur,23700000,4900,5,9,9,9,9,9,9
Bangalore,Yeshwantpur,22900000,1975,3,9,9,9,9,9,9
Bangalore,Yeshwantpur,46000000,1910,3,9,9,9,9,9,9
Bangalore,Yeshwantpur,23400000,3835,4,9,9,9,9,9,9
Bangalore,Yeshwantpur,45000000,1950,3,9,9,9,9,9,9
Bangalore,Yeshwantpur,48099999,3755,4,9,9,9,9,9,9
Bangalore,Yeshwantpur,31200000,4010,4,9,9,9,9,9,9
Bangalore,Yeshwantpur,25200000,2600,4,9,9,9,9,9,9
Bangalore,Yeshwantpur,23200000,2100,3,9,9,9,9,9,9
Bangalore,Yeshwantpur,63700000,1940,3,9,9,9,9,9,9
Bangalore,Yeshwantpur,46800000,5310,5,9,9,9,9,9,9
Bangalore,Yeshwantpur,24600000,3900,4,9,9,9,9,9,9
Bangalore,Yeshwantpur,49200000,2050,3,9,9,9,9,9,9
Bangalore,Yeshwantpur,31300000,4105,4,9,9,9,9,9,9
Bangalore,Yeshwantpur,13500000,2610,4,9,9,9,9,9,9
Bangalore,Yeshwantpur,13300000,1760,4,9,9,9,9,9,9
Bangalore,Yeshwantpur,13100000,1725,4,9,9,9,9,9,9
Bangalore,Yeshwantpur,11700000,1693,4,9,9,9,9,9,9
Bangalore,Yeshwantpur,11500000,1513,3,9,9,9,9,9,9
Bangalore,Yeshwantpur,10300000,1479,3,9,9,9,9,9,9
Bangalore,Yeshwantpur,11600000,1322,2,9,9,9,9,9,9
Bangalore,Yeshwantpur,13200000,1455,3,9,9,9,9,9,9
Bangalore,Yeshwantpur,11399999,1713,4,9,9,9,9,9,9
Bangalore,Yeshwantpur,4607000,1427,3,9,9,9,9,9,9
Bangalore,Nelamangala,13400000,966,2,9,9,9,9,9,9
Bangalore,Yeshwantpur,6000000,1743,4,9,9,9,9,9,9
Bangalore,Nelamangala,5434000,1286,3,9,9,9,9,9,9
Bangalore,Nelamangala,4000000,1163,2,9,9,9,9,9,9
